,label,youtube_id,time_start,time_end,split,is_cc,video_name
849,playing paintball,WZ7x-oiFnZc,1,11,train,0,WZ7x-oiFnZc_000001_000011.mp4
850,playing paintball,cgp6OK1eNMk,76,86,train,1,cgp6OK1eNMk_000076_000086.mp4
851,playing paintball,WFPOOksdd2A,227,237,train,0,WFPOOksdd2A_000227_000237.mp4
852,playing paintball,N5TjKUHflRw,48,58,train,0,N5TjKUHflRw_000048_000058.mp4
853,playing paintball,xjDDk5X_7Bc,106,116,train,0,xjDDk5X_7Bc_000106_000116.mp4
854,playing paintball,YKT2YIHYEa4,34,44,train,0,YKT2YIHYEa4_000034_000044.mp4
855,playing paintball,F14c0tsXhmE,23,33,train,0,F14c0tsXhmE_000023_000033.mp4
856,playing paintball,7h_DB0tkraE,52,62,train,0,7h_DB0tkraE_000052_000062.mp4
857,playing paintball,gk8cwVdD_sQ,168,178,train,0,gk8cwVdD_sQ_000168_000178.mp4
858,playing paintball,O6Up1IO3FNw,27,37,train,1,O6Up1IO3FNw_000027_000037.mp4
859,playing paintball,72Sd1NcXpMo,444,454,train,1,72Sd1NcXpMo_000444_000454.mp4
860,playing paintball,BX3oYDnggCA,16,26,train,0,BX3oYDnggCA_000016_000026.mp4
861,playing paintball,PJFb42RHVc8,72,82,train,0,PJFb42RHVc8_000072_000082.mp4
862,playing paintball,XV3waqDC4vU,79,89,train,0,XV3waqDC4vU_000079_000089.mp4
863,playing paintball,sue3vpCUCIU,89,99,train,0,sue3vpCUCIU_000089_000099.mp4
864,playing paintball,tiaqMs68DsU,191,201,train,0,tiaqMs68DsU_000191_000201.mp4
865,playing paintball,A-UZFeKpeRw,325,335,train,0,A-UZFeKpeRw_000325_000335.mp4
866,playing paintball,7x8U1cChsI0,4,14,train,0,7x8U1cChsI0_000004_000014.mp4
867,playing paintball,7BHBcaYTlww,57,67,train,0,7BHBcaYTlww_000057_000067.mp4
868,playing paintball,Ll2RrBbqmDg,6,16,train,0,Ll2RrBbqmDg_000006_000016.mp4
869,playing paintball,CI2z_R9PBfk,307,317,train,0,CI2z_R9PBfk_000307_000317.mp4
870,playing paintball,WFOej7fWgls,300,310,train,0,WFOej7fWgls_000300_000310.mp4
871,playing paintball,lbSa2aeQCJE,193,203,train,0,lbSa2aeQCJE_000193_000203.mp4
872,playing paintball,lrlEukuKg6U,142,152,train,0,lrlEukuKg6U_000142_000152.mp4
873,playing paintball,TrNv9KLac7o,8,18,train,0,TrNv9KLac7o_000008_000018.mp4
874,playing paintball,YTRyKz-2zqc,69,79,train,0,YTRyKz-2zqc_000069_000079.mp4
875,playing paintball,lWyCRlNCP54,135,145,train,1,lWyCRlNCP54_000135_000145.mp4
876,playing paintball,DwtfQiZ0-bQ,310,320,train,0,DwtfQiZ0-bQ_000310_000320.mp4
877,playing paintball,kQrMMxL6d0k,401,411,train,1,kQrMMxL6d0k_000401_000411.mp4
878,playing paintball,v1ZOQViwKek,75,85,train,0,v1ZOQViwKek_000075_000085.mp4
879,playing paintball,4_XbCQMU9Sk,7,17,train,0,4_XbCQMU9Sk_000007_000017.mp4
880,playing paintball,hM8fJQiJOZI,323,333,train,0,hM8fJQiJOZI_000323_000333.mp4
881,playing paintball,9uyHn1qpY7c,122,132,train,0,9uyHn1qpY7c_000122_000132.mp4
882,playing paintball,acVNYl00KKI,327,337,train,1,acVNYl00KKI_000327_000337.mp4
883,playing paintball,wZ4F0jSiqcw,0,10,train,0,wZ4F0jSiqcw_000000_000010.mp4
884,playing paintball,BTrW4KrK9E8,82,92,train,0,BTrW4KrK9E8_000082_000092.mp4
885,playing paintball,jRnUL1aYHaQ,0,10,train,0,jRnUL1aYHaQ_000000_000010.mp4
886,playing paintball,B3yZH_mZIx4,392,402,train,0,B3yZH_mZIx4_000392_000402.mp4
887,push up,apv8OHTcg2Y,3,13,train,0,apv8OHTcg2Y_000003_000013.mp4
888,push up,63_95aTR5V4,45,55,train,0,63_95aTR5V4_000045_000055.mp4
889,push up,ekhHO6lmWVM,133,143,train,0,ekhHO6lmWVM_000133_000143.mp4
890,push up,kiLKq7a46Eg,17,27,train,0,kiLKq7a46Eg_000017_000027.mp4
891,push up,TbNSDgRxgtU,22,32,train,0,TbNSDgRxgtU_000022_000032.mp4
892,push up,GWQGZVQD7B8,3,13,train,0,GWQGZVQD7B8_000003_000013.mp4
893,push up,l4hZmhKrqq8,14,24,train,0,l4hZmhKrqq8_000014_000024.mp4
894,push up,HNLI2ZvzEWM,41,51,train,0,HNLI2ZvzEWM_000041_000051.mp4
895,push up,7-oMB0k0sSM,58,68,train,0,7-oMB0k0sSM_000058_000068.mp4
896,push up,8lz2QbjIBVQ,15,25,train,0,8lz2QbjIBVQ_000015_000025.mp4
897,push up,XeidoTtIYjs,3,13,train,0,XeidoTtIYjs_000003_000013.mp4
898,push up,O16aP_Pa02U,0,10,train,1,O16aP_Pa02U_000000_000010.mp4
899,push up,T7cFWoN4gB8,213,223,train,0,T7cFWoN4gB8_000213_000223.mp4
900,push up,EiwOvQm_Xp4,56,66,train,0,EiwOvQm_Xp4_000056_000066.mp4
901,push up,OWaQW8lVJH0,19,29,train,0,OWaQW8lVJH0_000019_000029.mp4
902,push up,YmbhZliJSqc,3,13,train,1,YmbhZliJSqc_000003_000013.mp4
903,push up,HpEERbuIr0w,3,13,train,0,HpEERbuIr0w_000003_000013.mp4
904,push up,kI2snsZuCfw,3,13,train,0,kI2snsZuCfw_000003_000013.mp4
905,push up,tPD4VcvIw44,0,10,train,0,tPD4VcvIw44_000000_000010.mp4
906,push up,qUJTsNSTY7g,196,206,train,0,qUJTsNSTY7g_000196_000206.mp4
907,push up,2x2HwO35Koo,26,36,train,0,2x2HwO35Koo_000026_000036.mp4
908,push up,ErGscxt3t_Q,32,42,train,0,ErGscxt3t_Q_000032_000042.mp4
909,push up,W_HSCRKTrxs,65,75,train,0,W_HSCRKTrxs_000065_000075.mp4
910,push up,QIYF7Gq6J60,6,16,train,0,QIYF7Gq6J60_000006_000016.mp4
911,push up,lTcKtnpHU2c,34,44,train,0,lTcKtnpHU2c_000034_000044.mp4
912,push up,qIMdZrszoEI,72,82,train,0,qIMdZrszoEI_000072_000082.mp4
913,push up,H_fTQGPuQN4,5,15,train,0,H_fTQGPuQN4_000005_000015.mp4
914,push up,OMDPM5YkEPM,145,155,train,0,OMDPM5YkEPM_000145_000155.mp4
915,push up,a2LBOKwdPcQ,1,11,train,0,a2LBOKwdPcQ_000001_000011.mp4
916,push up,8_wh5fmqMtA,0,10,train,0,8_wh5fmqMtA_000000_000010.mp4
917,push up,kG7YKyngVLU,0,10,train,0,kG7YKyngVLU_000000_000010.mp4
918,push up,bPUYRc3HZSk,6,16,train,0,bPUYRc3HZSk_000006_000016.mp4
919,push up,9Vjm76Ux7wI,8,18,train,1,9Vjm76Ux7wI_000008_000018.mp4
920,push up,RgwCJmzwxBU,15,25,train,1,RgwCJmzwxBU_000015_000025.mp4
921,push up,G-_DB4PFkdw,13,23,train,0,G-_DB4PFkdw_000013_000023.mp4
922,push up,wg3U2WoHV0s,2,12,train,0,wg3U2WoHV0s_000002_000012.mp4
923,push up,dKrwUsC7cZw,42,52,train,0,dKrwUsC7cZw_000042_000052.mp4
924,push up,0z2kEQaf_kE,2,12,train,0,0z2kEQaf_kE_000002_000012.mp4
925,push up,ZpvE-jLTqaU,99,109,train,0,ZpvE-jLTqaU_000099_000109.mp4
926,push up,WZQJHNLG-eM,57,67,train,0,WZQJHNLG-eM_000057_000067.mp4
927,push up,q3YMMhH-I40,11,21,train,0,q3YMMhH-I40_000011_000021.mp4
928,push up,NM8_O3IbAlw,2,12,train,0,NM8_O3IbAlw_000002_000012.mp4
929,push up,rFExw6OEIrA,3,13,train,0,rFExw6OEIrA_000003_000013.mp4
930,push up,5E3-5buOI6c,50,60,train,0,5E3-5buOI6c_000050_000060.mp4
931,push up,ttu7BqYc0GU,13,23,train,1,ttu7BqYc0GU_000013_000023.mp4
932,push up,lJzuVZtREMQ,31,41,train,1,lJzuVZtREMQ_000031_000041.mp4
933,roller skating,WYXdmNV1VpE,126,136,train,0,WYXdmNV1VpE_000126_000136.mp4
934,roller skating,YfiCguPHA4s,47,57,train,0,YfiCguPHA4s_000047_000057.mp4
935,roller skating,4JpcgtnzpXg,108,118,train,0,4JpcgtnzpXg_000108_000118.mp4
936,roller skating,0NF6r2zCZvs,358,368,train,0,0NF6r2zCZvs_000358_000368.mp4
937,roller skating,WbZnpkmhsmw,49,59,train,0,WbZnpkmhsmw_000049_000059.mp4
938,roller skating,jwcmwiDuLRA,65,75,train,0,jwcmwiDuLRA_000065_000075.mp4
939,roller skating,SmfQF6eZotA,5,15,train,0,SmfQF6eZotA_000005_000015.mp4
940,roller skating,zV1pVORR0nU,25,35,train,0,zV1pVORR0nU_000025_000035.mp4
941,roller skating,dahHRWm4h0w,244,254,train,0,dahHRWm4h0w_000244_000254.mp4
942,roller skating,almG8hzsI_w,79,89,train,0,almG8hzsI_w_000079_000089.mp4
943,roller skating,CC687Ky69as,101,111,train,0,CC687Ky69as_000101_000111.mp4
944,roller skating,Nf0zgVq7L2Y,191,201,train,0,Nf0zgVq7L2Y_000191_000201.mp4
945,roller skating,VhvrR8QGYuk,57,67,train,0,VhvrR8QGYuk_000057_000067.mp4
946,roller skating,ykapZ-KIxl0,219,229,train,0,ykapZ-KIxl0_000219_000229.mp4
947,roller skating,xQzQdNP8T-k,236,246,train,0,xQzQdNP8T-k_000236_000246.mp4
948,roller skating,qWckCBPPhYY,47,57,train,0,qWckCBPPhYY_000047_000057.mp4
949,roller skating,Rp4UdJyYJ6Q,704,714,train,0,Rp4UdJyYJ6Q_000704_000714.mp4
950,roller skating,3l_j7XDdohw,155,165,train,0,3l_j7XDdohw_000155_000165.mp4
951,roller skating,dTSibH-GFHI,164,174,train,0,dTSibH-GFHI_000164_000174.mp4
952,roller skating,XddGz87J5as,41,51,train,0,XddGz87J5as_000041_000051.mp4
953,roller skating,jOlVyQUycXw,0,10,train,0,jOlVyQUycXw_000000_000010.mp4
954,roller skating,686OU0Oj7Zo,71,81,train,0,686OU0Oj7Zo_000071_000081.mp4
955,roller skating,5gRvwI7FAvk,9,19,train,0,5gRvwI7FAvk_000009_000019.mp4
956,roller skating,InuULAYAFUo,59,69,train,0,InuULAYAFUo_000059_000069.mp4
957,roller skating,0WaDbpdRZGc,0,10,train,0,0WaDbpdRZGc_000000_000010.mp4
958,roller skating,cK3GXPNn1x8,168,178,train,0,cK3GXPNn1x8_000168_000178.mp4
959,roller skating,_ibHiO3ZmJA,68,78,train,0,_ibHiO3ZmJA_000068_000078.mp4
960,roller skating,v0c7cGy2SGs,12,22,train,0,v0c7cGy2SGs_000012_000022.mp4
961,roller skating,GeO4qIzBktM,7,17,train,0,GeO4qIzBktM_000007_000017.mp4
962,roller skating,OZbcOKa6Bd8,14,24,train,0,OZbcOKa6Bd8_000014_000024.mp4
963,roller skating,m0KffdmrgkY,17,27,train,0,m0KffdmrgkY_000017_000027.mp4
964,roller skating,skttBSgm48M,32,42,train,0,skttBSgm48M_000032_000042.mp4
965,roller skating,6JlJZDg2DH8,333,343,train,0,6JlJZDg2DH8_000333_000343.mp4
966,roller skating,lcwxCylcWbY,67,77,train,0,lcwxCylcWbY_000067_000077.mp4
967,roller skating,4imGsznYLUE,55,65,train,0,4imGsznYLUE_000055_000065.mp4
968,roller skating,Qn1ijMxXNBQ,1052,1062,train,0,Qn1ijMxXNBQ_001052_001062.mp4
969,roller skating,c3d6Z0swBpw,928,938,train,0,c3d6Z0swBpw_000928_000938.mp4
970,roller skating,__h4pXC5aFA,55,65,train,0,__h4pXC5aFA_000055_000065.mp4
971,roller skating,dxf4ro46Sdo,122,132,train,0,dxf4ro46Sdo_000122_000132.mp4
972,roller skating,fAS_EP0ILxw,12,22,train,1,fAS_EP0ILxw_000012_000022.mp4
973,roller skating,BPaHFJssK-8,152,162,train,0,BPaHFJssK-8_000152_000162.mp4
974,roller skating,QfV_oDxi3vg,18,28,train,0,QfV_oDxi3vg_000018_000028.mp4
975,roller skating,0Wb78UbU1AU,116,126,train,0,0Wb78UbU1AU_000116_000126.mp4
976,roller skating,dCbnzfge2E4,141,151,train,0,dCbnzfge2E4_000141_000151.mp4
977,roller skating,VMBM_zfIDeI,668,678,train,0,VMBM_zfIDeI_000668_000678.mp4
978,roller skating,VdjXrX46SZg,11,21,train,0,VdjXrX46SZg_000011_000021.mp4
979,roller skating,MHRAMvBomTo,181,191,train,0,MHRAMvBomTo_000181_000191.mp4
980,roller skating,peeUay0GKAI,244,254,train,0,peeUay0GKAI_000244_000254.mp4
981,roller skating,dsyc2-YFamc,15,25,train,0,dsyc2-YFamc_000015_000025.mp4
982,roller skating,gEF9h7OSfok,212,222,train,0,gEF9h7OSfok_000212_000222.mp4
983,roller skating,uENQ-X7yp2Q,20,30,train,0,uENQ-X7yp2Q_000020_000030.mp4
984,roller skating,ZQtFUUttDXc,0,10,train,0,ZQtFUUttDXc_000000_000010.mp4
985,roller skating,h16n1ybDXec,157,167,train,0,h16n1ybDXec_000157_000167.mp4
986,roller skating,dF3BTuERlU4,16,26,train,0,dF3BTuERlU4_000016_000026.mp4
987,roller skating,3eORtRSnFNY,45,55,train,0,3eORtRSnFNY_000045_000055.mp4
988,roller skating,V9gLfzquiMA,65,75,train,0,V9gLfzquiMA_000065_000075.mp4
989,roller skating,GHRguzP031E,249,259,train,0,GHRguzP031E_000249_000259.mp4
990,roller skating,UtlO1EC8ARI,268,278,train,0,UtlO1EC8ARI_000268_000278.mp4
991,roller skating,34ixbtSJXSE,283,293,train,0,34ixbtSJXSE_000283_000293.mp4
992,roller skating,JmGFE6tLvw0,46,56,train,0,JmGFE6tLvw0_000046_000056.mp4
993,roller skating,Cj8JOgrbfYA,218,228,train,0,Cj8JOgrbfYA_000218_000228.mp4
994,roller skating,smGvwUgalLA,79,89,train,0,smGvwUgalLA_000079_000089.mp4
995,roller skating,oevqPMP29rc,168,178,train,0,oevqPMP29rc_000168_000178.mp4
996,roller skating,n2KBvEiu5W0,277,287,train,0,n2KBvEiu5W0_000277_000287.mp4
997,roller skating,UwMujZfH7Sw,130,140,train,0,UwMujZfH7Sw_000130_000140.mp4
998,roller skating,f6rptbVC2yI,40,50,train,0,f6rptbVC2yI_000040_000050.mp4
999,roller skating,O2F1A_fOWZ4,2,12,train,0,O2F1A_fOWZ4_000002_000012.mp4
1000,roller skating,BZGjdbTWIjw,155,165,train,0,BZGjdbTWIjw_000155_000165.mp4
1001,roller skating,O9KzTFxTM-s,2,12,train,1,O9KzTFxTM-s_000002_000012.mp4
1002,roller skating,JzVyaC9713c,147,157,train,0,JzVyaC9713c_000147_000157.mp4
1003,roller skating,Qt8RBNEvjRY,179,189,train,0,Qt8RBNEvjRY_000179_000189.mp4
1004,roller skating,KUn_yW7IEK4,27,37,train,0,KUn_yW7IEK4_000027_000037.mp4
1005,roller skating,iiwfzbrKlh4,131,141,train,1,iiwfzbrKlh4_000131_000141.mp4
1006,roller skating,CVuf9UEsC7k,60,70,train,0,CVuf9UEsC7k_000060_000070.mp4
1007,roller skating,EOHzl7Guz20,1,11,train,1,EOHzl7Guz20_000001_000011.mp4
1008,roller skating,o5fImHZdcAU,195,205,train,0,o5fImHZdcAU_000195_000205.mp4
1009,roller skating,aETSHQtZCMk,75,85,train,0,aETSHQtZCMk_000075_000085.mp4
1010,roller skating,86Umr2Bio1o,323,333,train,0,86Umr2Bio1o_000323_000333.mp4
1011,roller skating,5Ulh7exE88E,21,31,train,0,5Ulh7exE88E_000021_000031.mp4
1012,roller skating,kZ-NCwPMu6I,186,196,train,0,kZ-NCwPMu6I_000186_000196.mp4
1013,roller skating,dcX6Lu8nFBU,42,52,train,0,dcX6Lu8nFBU_000042_000052.mp4
1014,shredding paper,Bxaci02OQ18,19,29,train,0,Bxaci02OQ18_000019_000029.mp4
1015,shredding paper,YJ-Nd4pvhRA,111,121,train,0,YJ-Nd4pvhRA_000111_000121.mp4
1016,shredding paper,xztVL4Hz0zQ,31,41,train,0,xztVL4Hz0zQ_000031_000041.mp4
1017,shredding paper,C7mRZ9xCyF8,19,29,train,0,C7mRZ9xCyF8_000019_000029.mp4
1018,shredding paper,DL5sEDqxdQM,122,132,train,0,DL5sEDqxdQM_000122_000132.mp4
1019,shredding paper,buMUByf8PQQ,302,312,train,0,buMUByf8PQQ_000302_000312.mp4
1020,shredding paper,gJz9iRi0vOc,24,34,train,0,gJz9iRi0vOc_000024_000034.mp4
1021,shredding paper,3yM75tJhsdQ,22,32,train,0,3yM75tJhsdQ_000022_000032.mp4
1022,shredding paper,MnGW-269Sww,56,66,train,0,MnGW-269Sww_000056_000066.mp4
1023,shredding paper,KYtOAyRPGF8,32,42,train,0,KYtOAyRPGF8_000032_000042.mp4
1024,shredding paper,jH6HONKnvUY,2,12,train,0,jH6HONKnvUY_000002_000012.mp4
1025,shredding paper,OraMRXJh2Nc,4,14,train,0,OraMRXJh2Nc_000004_000014.mp4
1026,shredding paper,NhbZ9HX1AT8,33,43,train,0,NhbZ9HX1AT8_000033_000043.mp4
1027,shredding paper,qd-UBUcDZcs,29,39,train,0,qd-UBUcDZcs_000029_000039.mp4
1028,shredding paper,z3oysbPliR4,125,135,train,0,z3oysbPliR4_000125_000135.mp4
1029,shredding paper,qrdIIh_piCQ,36,46,train,0,qrdIIh_piCQ_000036_000046.mp4
1030,shredding paper,b0KNfbc0-cw,71,81,train,0,b0KNfbc0-cw_000071_000081.mp4
1031,shredding paper,2dKC2TjSak4,25,35,train,0,2dKC2TjSak4_000025_000035.mp4
1032,shredding paper,Gr-2Hhtl2Sg,8,18,train,0,Gr-2Hhtl2Sg_000008_000018.mp4
1033,shredding paper,LAJHRAAI_uw,19,29,train,0,LAJHRAAI_uw_000019_000029.mp4
1034,shredding paper,ZySe2xehrVI,4,14,train,0,ZySe2xehrVI_000004_000014.mp4
1035,shredding paper,sHktZj1Qs_o,0,10,train,0,sHktZj1Qs_o_000000_000010.mp4
1036,shredding paper,ErBToD-ngHw,9,19,train,0,ErBToD-ngHw_000009_000019.mp4
1037,shredding paper,htC4h20-BAY,93,103,train,0,htC4h20-BAY_000093_000103.mp4
1038,shredding paper,djvWXTpsxz8,54,64,train,0,djvWXTpsxz8_000054_000064.mp4
1039,sniffing,89T-j3nSsdI,477,487,train,0,89T-j3nSsdI_000477_000487.mp4
1040,sniffing,AcqYYDhRhOQ,93,103,train,0,AcqYYDhRhOQ_000093_000103.mp4
1041,sniffing,52ET3x7QrNA,308,318,train,0,52ET3x7QrNA_000308_000318.mp4
1042,sniffing,i12ikN0eF2c,27,37,train,0,i12ikN0eF2c_000027_000037.mp4
1043,sniffing,JMw-m1a2TG8,35,45,train,0,JMw-m1a2TG8_000035_000045.mp4
1044,sniffing,e9rLRErQUW0,18,28,train,0,e9rLRErQUW0_000018_000028.mp4
1045,sniffing,SSwV0UYbfkY,0,10,train,0,SSwV0UYbfkY_000000_000010.mp4
1046,sniffing,PHXtFd9iMYA,75,85,train,0,PHXtFd9iMYA_000075_000085.mp4
1047,sniffing,hIcgmDy1fJk,17,27,train,0,hIcgmDy1fJk_000017_000027.mp4
1048,sniffing,LdVmIB6gC5M,156,166,train,0,LdVmIB6gC5M_000156_000166.mp4
1049,sniffing,G6oe3uzVM0g,339,349,train,0,G6oe3uzVM0g_000339_000349.mp4
1050,sniffing,98Z83mC37Bw,1,11,train,0,98Z83mC37Bw_000001_000011.mp4
1051,sniffing,do44nsXp7Dc,94,104,train,0,do44nsXp7Dc_000094_000104.mp4
1052,sniffing,D8U6N8QOehM,18,28,train,0,D8U6N8QOehM_000018_000028.mp4
1053,sniffing,cyG2rkbuNy4,3,13,train,0,cyG2rkbuNy4_000003_000013.mp4
1054,sniffing,kXtld6zotNQ,51,61,train,0,kXtld6zotNQ_000051_000061.mp4
1055,sniffing,mHZya0Oq0ac,302,312,train,0,mHZya0Oq0ac_000302_000312.mp4
1056,sniffing,mZ6-eRBJDwo,2,12,train,0,mZ6-eRBJDwo_000002_000012.mp4
1057,sniffing,SIwMR_gXWVY,3,13,train,0,SIwMR_gXWVY_000003_000013.mp4
1058,sniffing,YWk9erbS370,7,17,train,0,YWk9erbS370_000007_000017.mp4
1059,sniffing,44MynkhTcSc,18,28,train,0,44MynkhTcSc_000018_000028.mp4
1060,sniffing,MSFgIrfqTM4,33,43,train,0,MSFgIrfqTM4_000033_000043.mp4
1061,sniffing,FeEjdaYXWCk,10,20,train,0,FeEjdaYXWCk_000010_000020.mp4
1062,sniffing,YGkwUaCAL6w,16,26,train,0,YGkwUaCAL6w_000016_000026.mp4
1063,sniffing,ddUSLkWt2wk,11,21,train,0,ddUSLkWt2wk_000011_000021.mp4
1064,swimming breast stroke,2uDuWpBiTQE,21,31,train,0,2uDuWpBiTQE_000021_000031.mp4
1065,swimming breast stroke,HUM3Bp3n1ac,32,42,train,0,HUM3Bp3n1ac_000032_000042.mp4
1066,swimming breast stroke,_szK2PAWXE4,12,22,train,0,_szK2PAWXE4_000012_000022.mp4
1067,swimming breast stroke,GbkvoIHnW1I,92,102,train,0,GbkvoIHnW1I_000092_000102.mp4
1068,swimming breast stroke,dVuZVCOXXVY,2,12,train,0,dVuZVCOXXVY_000002_000012.mp4
1069,swimming breast stroke,Ep-t9fjvUrI,21,31,train,0,Ep-t9fjvUrI_000021_000031.mp4
1070,swimming breast stroke,FZmYdVwh2G8,2,12,train,0,FZmYdVwh2G8_000002_000012.mp4
1071,swimming breast stroke,b33WbBAff_k,44,54,train,0,b33WbBAff_k_000044_000054.mp4
1072,swimming breast stroke,7oy5Fnam9oU,137,147,train,0,7oy5Fnam9oU_000137_000147.mp4
1073,swimming breast stroke,iNulfYYLisk,26,36,train,0,iNulfYYLisk_000026_000036.mp4
1074,swimming breast stroke,FgGx8Uj-1nI,39,49,train,0,FgGx8Uj-1nI_000039_000049.mp4
1075,swimming breast stroke,JD2dkewhHmY,42,52,train,0,JD2dkewhHmY_000042_000052.mp4
1076,swimming breast stroke,A_fuYthm-jo,9,19,train,0,A_fuYthm-jo_000009_000019.mp4
1077,swimming breast stroke,-EtzU3Qj7gQ,64,74,train,0,-EtzU3Qj7gQ_000064_000074.mp4
1078,swimming breast stroke,D5-0i_ZPLC4,13,23,train,0,D5-0i_ZPLC4_000013_000023.mp4
1079,swimming breast stroke,6dvkUOwuOOk,36,46,train,0,6dvkUOwuOOk_000036_000046.mp4
1080,swimming breast stroke,44tMUwPenAQ,26,36,train,0,44tMUwPenAQ_000026_000036.mp4
1081,swimming breast stroke,xakug8Eh4iM,17,27,train,0,xakug8Eh4iM_000017_000027.mp4
1082,swimming breast stroke,3LAYSvgZ5k8,63,73,train,0,3LAYSvgZ5k8_000063_000073.mp4
1083,swimming breast stroke,_HWMygUJCx4,12,22,train,0,_HWMygUJCx4_000012_000022.mp4
1084,swimming breast stroke,ie1lF8eiKlg,54,64,train,0,ie1lF8eiKlg_000054_000064.mp4
1085,swimming breast stroke,G5KSrYU1Dfs,15,25,train,0,G5KSrYU1Dfs_000015_000025.mp4
1086,swimming breast stroke,8Y152i748Wo,43,53,train,0,8Y152i748Wo_000043_000053.mp4
1087,swimming breast stroke,5xXtlRSJ2rw,10,20,train,0,5xXtlRSJ2rw_000010_000020.mp4
1088,swimming breast stroke,2JVdbn7ApLE,21,31,train,0,2JVdbn7ApLE_000021_000031.mp4
1089,swimming breast stroke,KXVFjynC0Ek,4,14,train,0,KXVFjynC0Ek_000004_000014.mp4
1090,swimming breast stroke,ytosi8n4Dmw,97,107,train,0,ytosi8n4Dmw_000097_000107.mp4
1091,swimming breast stroke,9lYnhiSPzvY,39,49,train,0,9lYnhiSPzvY_000039_000049.mp4
1092,swimming breast stroke,cydzFMKzCSQ,23,33,train,0,cydzFMKzCSQ_000023_000033.mp4
1093,swimming breast stroke,4pDM_Am4TKU,62,72,train,0,4pDM_Am4TKU_000062_000072.mp4
1094,swimming breast stroke,HhnaVqBmuSE,28,38,train,0,HhnaVqBmuSE_000028_000038.mp4
1095,swimming breast stroke,jwlQ1WyogUQ,3,13,train,0,jwlQ1WyogUQ_000003_000013.mp4
1096,swimming breast stroke,homOOwwBR3E,43,53,train,0,homOOwwBR3E_000043_000053.mp4
1097,swimming breast stroke,-fOPck1xRFk,134,144,train,0,-fOPck1xRFk_000134_000144.mp4
1098,swimming breast stroke,qj1X-Ki3HBE,84,94,train,0,qj1X-Ki3HBE_000084_000094.mp4
1099,swimming breast stroke,KD5c7bdC95I,6,16,train,0,KD5c7bdC95I_000006_000016.mp4
1100,swimming breast stroke,5mWouQ2q03c,11,21,train,0,5mWouQ2q03c_000011_000021.mp4
1101,swimming breast stroke,5SPVL3ke4EA,20,30,train,0,5SPVL3ke4EA_000020_000030.mp4
1102,swimming breast stroke,q4HkCZ6Jl-Y,12,22,train,0,q4HkCZ6Jl-Y_000012_000022.mp4
1103,swimming breast stroke,M9fBCmXmlhk,4,14,train,0,M9fBCmXmlhk_000004_000014.mp4
1104,swimming breast stroke,Fksmj2HH-MQ,8,18,train,0,Fksmj2HH-MQ_000008_000018.mp4
1105,swimming breast stroke,NENYKift2r4,81,91,train,0,NENYKift2r4_000081_000091.mp4
1106,swimming breast stroke,KiPw2YPVeRA,48,58,train,0,KiPw2YPVeRA_000048_000058.mp4
1107,swimming breast stroke,kEkLxpfTVxc,30,40,train,0,kEkLxpfTVxc_000030_000040.mp4
1108,swimming breast stroke,UHbCAsg-Y9U,69,79,train,0,UHbCAsg-Y9U_000069_000079.mp4
1109,swimming breast stroke,KMpiUOwMbeU,190,200,train,0,KMpiUOwMbeU_000190_000200.mp4
1110,swimming breast stroke,BQXtOSnyZt0,111,121,train,0,BQXtOSnyZt0_000111_000121.mp4
1111,swimming breast stroke,aBI6r8RmEfA,22,32,train,0,aBI6r8RmEfA_000022_000032.mp4
1112,swimming breast stroke,oXxENC9wXus,13,23,train,0,oXxENC9wXus_000013_000023.mp4
1113,swimming breast stroke,uBOscZBA994,216,226,train,0,uBOscZBA994_000216_000226.mp4
1114,swimming breast stroke,gI7kRbz9DvQ,2,12,train,0,gI7kRbz9DvQ_000002_000012.mp4
1115,swimming breast stroke,tm94ICmT5t0,40,50,train,0,tm94ICmT5t0_000040_000050.mp4
1116,swimming breast stroke,n5mOGdbpM5M,96,106,train,0,n5mOGdbpM5M_000096_000106.mp4
1117,swimming breast stroke,JwmEIjR6GGQ,137,147,train,0,JwmEIjR6GGQ_000137_000147.mp4
1118,swimming breast stroke,GMeaJeyJEyI,14,24,train,0,GMeaJeyJEyI_000014_000024.mp4
1119,swimming breast stroke,7tmfLY7L2-I,42,52,train,0,7tmfLY7L2-I_000042_000052.mp4
1120,swimming breast stroke,JdPtFKXrCH4,2,12,train,0,JdPtFKXrCH4_000002_000012.mp4
1121,swimming breast stroke,I7kSB7CGm18,60,70,train,0,I7kSB7CGm18_000060_000070.mp4
1122,swimming breast stroke,f3A5QITZuTo,32,42,train,0,f3A5QITZuTo_000032_000042.mp4
1123,swimming breast stroke,Ih9UfPnbt9g,86,96,train,0,Ih9UfPnbt9g_000086_000096.mp4
1124,swimming breast stroke,3SLnStxNG7M,81,91,train,0,3SLnStxNG7M_000081_000091.mp4
1125,swimming breast stroke,FPuq2qYv9GM,205,215,train,0,FPuq2qYv9GM_000205_000215.mp4
1126,swimming breast stroke,IFPVfEyW0tM,25,35,train,0,IFPVfEyW0tM_000025_000035.mp4
1127,swimming breast stroke,weLV1Yl1M6g,57,67,train,0,weLV1Yl1M6g_000057_000067.mp4
1128,swimming breast stroke,xfhxLmHf14c,8,18,train,0,xfhxLmHf14c_000008_000018.mp4
1129,swimming breast stroke,ZhXAix2PJGI,16,26,train,0,ZhXAix2PJGI_000016_000026.mp4
